label,dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle,writing_magnitude,q1_angle,q2_angle,q3_angle,q4_angle,q1_magnitude,q2_magnitude,q3_magnitude,q4_magnitude
1,44,14.340909090909092,13.977272727272727,6,20,20,0,6,90.81632653061224,19.0,4161491556.7765584,-179.0,171.0,175.0,45.0,0.0,125054825.11819354,145504412.29542634,48267138.86209899
7,68,13.926470588235293,14.25,15,19,21,0,10,87.75510204081633,175.0,2268524024.3303514,-79.0,45.0,-45.0,135.0,557928972.8180028,385248980.7830565,270373238.5680396,268481871.6247706
8,69,13.72463768115942,13.46376811594203,10,20,29,2,9,89.03061224489795,135.0,2604071584.501447,-135.0,45.0,-45.0,135.0,439769913.37081516,313959089.00185186,361427442.1782317,288898899.552992
9,89,14.370786516853933,14.168539325842696,10,20,28,1,8,89.54081632653062,3.0,2936305719.877101,-135.0,101.0,135.0,161.0,727873777.718591,291918394.9542808,181413421.66072863,481433932.70210016
6,76,13.960526315789474,13.973684210526315,12,20,32,1,13,85.20408163265306,-151.0,3986057714.0725484,-135.0,45.0,-45.0,45.0,405207162.0287158,715485261.0582571,521216635.35752654,408113697.0013896
1,42,13.785714285714286,14.761904761904763,4,19,19,0,4,95.91836734693877,-3.0,3558486371.593504,5.0,45.0,175.0,135.0,163468018.06545728,83226689.27813125,141017034.26468086,166762166.18128604
9,83,13.843373493975903,14.072289156626505,14,20,29,1,12,88.01020408163265,-155.0,3578267546.1865783,45.0,11.0,-71.0,-161.0,668360305.4602097,350159905.45841056,462243159.661063,380518007.1392913
5,89,14.415730337078651,13.674157303370787,12,19,21,0,11,86.98979591836735,71.0,4874658539.051136,45.0,79.0,-45.0,45.0,252316880.2524382,480757460.6691852,323404048.2344518,1042392629.9069245
1,35,14.285714285714286,14.228571428571428,8,20,20,0,7,92.09183673469387,-161.0,5054404210.725252,-179.0,19.0,-45.0,45.0,0.0,506705117.21035516,173265594.22961015,74824588.21005939
3,50,13.78,13.8,12,20,31,0,7,91.3265306122449,29.0,2134656974.3626406,-109.0,45.0,-9.0,-161.0,443692410.02474177,229086855.16767243,135581227.8233725,493492225.438406
0,97,14.237113402061855,12.731958762886597,19,19,36,0,12,80.35714285714286,25.0,5729451788.147332,-135.0,11.0,135.0,45.0,576855216.8658944,679238265.280353,530093585.53835213,941314452.5172127
3,98,14.153061224489797,14.33673469387755,18,20,27,0,14,87.75510204081633,-135.0,3117038400.0000005,-71.0,45.0,135.0,45.0,554796203.4462619,323273244.7082849,572354106.8448279,960450564.1653639
1,45,13.533333333333333,14.444444444444445,8,20,20,0,7,90.05102040816327,-161.0,5434979566.117281,-179.0,19.0,45.0,45.0,0.0,283771349.94407153,251344164.31373417,66596440.43294091
6,89,13.561797752808989,14.280898876404494,11,19,25,1,10,89.54081632653062,45.0,4238589600.0000005,-135.0,45.0,135.0,45.0,222688706.5103609,828153349.2361264,227139987.5371389,645221377.3769512
3,66,14.136363636363637,14.242424242424242,12,20,25,0,10,90.3061224489796,5.0,2152048803.6765575,-109.0,19.0,-109.0,9.0,528462060.30766773,210737395.89461052,293654981.7318364,807040641.2742636
5,42,13.404761904761905,13.5,15,20,24,0,6,89.28571428571429,169.0,1402597126.6520557,-9.0,-45.0,-45.0,45.0,333600828.07980716,80682939.24288677,286109202.55540687,311058968.78009933
6,89,14.067415730337078,13.92134831460674,14,20,33,1,12,85.96938775510205,45.0,4074726600.000001,-135.0,45.0,-169.0,45.0,563516891.9013898,660504649.8637502,369912910.2488909,768369863.6515571
7,80,13.6125,14.3125,12,20,20,0,6,88.26530612244898,19.0,3298608270.4045806,-71.0,45.0,-45.0,45.0,242737457.6482898,248113905.87062442,98867763.1202839,197632859.0514385
8,83,14.36144578313253,13.867469879518072,14,20,34,1,11,83.41836734693877,45.0,4537184400.000001,-135.0,45.0,135.0,135.0,566083642.1614219,433836003.9899772,514641420.0726246,614842618.0707042
0,109,14.100917431192661,14.486238532110091,16,20,36,1,14,83.41836734693877,161.0,3337117588.0904937,-45.0,135.0,135.0,-169.0,624915398.9016535,495148394.45697623,1101031171.0630996,688299314.9983487
9,76,14.223684210526315,13.907894736842104,14,20,29,1,10,85.71428571428571,29.0,3942126986.7378726,45.0,11.0,-71.0,-161.0,575601300.0000001,394665020.21447855,473517765.6455761,393868671.1723848
4,97,14.29896907216495,13.577319587628866,14,20,27,0,6,81.88775510204081,5.0,3098107207.126394,11.0,11.0,-45.0,161.0,72350552.7516644,562069764.9268657,291292968.5967871,361054220.01795053
5,61,13.885245901639344,14.049180327868852,20,16,22,0,8,89.03061224489795,75.0,2596728155.7914505,-135.0,81.0,-45.0,45.0,458368674.7212274,534814246.9159571,478628767.12282693,421521513.120742
1,56,14.089285714285714,14.107142857142858,6,20,20,0,2,92.3469387755102,161.0,1019224971.8507297,-45.0,-45.0,175.0,135.0,24759764.749998726,131576177.83421293,177293459.54903662,234013427.70026246
2,116,13.629310344827585,13.612068965517242,18,20,36,1,14,82.14285714285714,-135.0,6081138000.000002,-45.0,31.0,-135.0,135.0,145100272.03716272,1071051269.3859223,941976141.4105984,612019044.119823
6,80,14.025,14.5375,15,20,30,1,12,85.71428571428571,-109.0,2798396290.0781007,23.0,45.0,135.0,59.0,860771869.969197,225086356.78426743,659836569.7881408,922497064.4300102
1,44,13.522727272727273,13.909090909090908,10,20,20,0,7,90.81632653061224,-161.0,5673830398.766436,-45.0,45.0,45.0,135.0,24759764.749998726,658744044.2168326,296065794.06341827,30501308.997621406
8,128,14.1953125,14.28125,14,20,29,2,7,88.26530612244898,-45.0,2572473217.393152,45.0,79.0,45.0,85.0,295201481.9632139,353133302.7446147,153472540.62475052,356531546.97383106
7,64,14.75,13.390625,12,20,26,0,9,90.81632653061224,19.0,6579296490.987249,-135.0,11.0,-135.0,-169.0,434278600.3556609,454466825.7844376,51403971.73668807,696755222.5950729
7,86,14.127906976744185,14.5,16,20,29,0,10,82.6530612244898,5.0,3982112234.153687,45.0,9.0,135.0,161.0,623725312.5918123,343469098.4710724,417857446.2788303,922151474.0052155
5,74,14.135135135135135,13.45945945945946,16,20,24,0,11,87.24489795918367,-85.0,3862655471.110237,45.0,71.0,-79.0,-169.0,391981408.91998476,689980860.4801538,311763036.6829744,473568965.9516769
1,32,13.75,14.40625,10,20,20,0,6,92.3469387755102,29.0,4039618767.1435666,-179.0,45.0,-161.0,135.0,0.0,513326211.28085357,543550649.9381598,6830895.116371614
6,64,13.90625,14.09375,12,20,33,0,9,88.26530612244898,33.0,4343842090.363426,-135.0,45.0,-135.0,45.0,250041507.82841673,487250896.0052587,328171626.7943838,532256928.0401995
9,95,14.021052631578947,13.91578947368421,13,20,28,1,8,83.92857142857143,45.0,3047851800.0000014,-135.0,81.0,-45.0,135.0,760093602.7692232,386602684.0013274,252693926.0849866,237521427.62570646
6,65,14.2,14.046153846153846,14,20,32,0,11,86.4795918367347,25.0,4808477663.5020895,-135.0,45.0,-45.0,45.0,186757308.97091004,126763564.12906843,376885694.08079416,606483242.6042709
3,60,14.15,13.733333333333333,15,20,23,0,10,89.79591836734694,135.0,3050488298.1672735,-71.0,45.0,-45.0,-45.0,453810331.0538993,55866079.445451334,40011475.912547804,455872649.0107022
6,61,13.868852459016393,14.39344262295082,12,20,30,0,9,88.01020408163265,-151.0,3036303075.691848,-135.0,45.0,-45.0,-135.0,272775454.41666543,519021263.73195934,591059369.118331,404140044.92893004
1,72,14.277777777777779,13.930555555555555,10,20,20,0,3,87.24489795918367,-161.0,1893682075.601369,-45.0,19.0,-135.0,45.0,6830895.116371616,172767613.10841662,180828376.3999302,65603238.126731426
3,63,14.587301587301587,13.825396825396826,14,20,27,0,9,89.03061224489795,45.0,3575854800.000001,-135.0,45.0,-71.0,45.0,298744260.89845216,570796238.1543888,402729750.2496761,320014964.50142145
2,74,13.716216216216216,14.283783783783784,19,16,18,0,10,89.79591836734694,-93.0,3872503838.1738944,-71.0,-11.0,-135.0,45.0,592316016.2768476,329649289.1928583,309319195.96912736,453618461.2485456
1,41,13.560975609756097,14.731707317073171,8,20,20,0,6,91.07142857142857,-161.0,5797080118.542276,-179.0,19.0,-161.0,45.0,0.0,318098202.58490187,266352837.17100203,66596440.43294091
2,52,13.615384615384615,14.057692307692308,20,14,22,0,4,88.77551020408163,71.0,4451887870.608471,-101.0,81.0,-101.0,45.0,426479267.0730191,150045308.7839147,406586268.458535,348814996.46422195
7,65,14.2,14.461538461538462,14,20,30,0,10,88.5204081632653,-161.0,7090826144.102163,-45.0,19.0,161.0,-161.0,478570007.9787791,283503959.55136186,131584532.06521145,810230091.4699607
8,51,13.882352941176471,13.96078431372549,9,20,35,0,6,90.56122448979592,-135.0,1984563000.0000005,-135.0,19.0,-45.0,135.0,364663571.482239,251109293.93909234,328867949.60113806,244755764.08936498
2,88,14.363636363636363,14.136363636363637,18,20,33,1,16,83.16326530612244,35.0,3578442609.320154,-135.0,31.0,-45.0,79.0,656910446.5970345,571464737.9960403,648111270.0134873,581336500.8461483
6,56,13.571428571428571,14.107142857142858,13,20,30,0,8,92.3469387755102,-151.0,2466781240.314174,-135.0,45.0,-45.0,45.0,490300865.74250543,418811814.9817165,572803116.8176625,562157885.4575808
2,85,13.741176470588234,13.458823529411765,17,20,29,0,13,84.94897959183673,35.0,4771398232.409885,-135.0,31.0,-71.0,-45.0,989548263.1882937,489106576.5780846,690005651.1480888,377102306.8606682
4,89,14.168539325842696,14.382022471910112,12,19,28,0,6,91.58163265306123,-175.0,3741199669.774415,9.0,11.0,-45.0,135.0,347090882.9953441,601926339.5294182,194662275.08030042,257353940.79037175
3,77,14.12987012987013,13.805194805194805,18,20,28,0,12,84.43877551020408,45.0,3903580800.0,-109.0,45.0,-45.0,45.0,498262264.0220211,800752434.9344447,615010637.5743518,625126340.5219177
8,69,13.579710144927537,14.405797101449275,13,18,28,1,10,91.07142857142857,135.0,3126138890.714644,135.0,-45.0,135.0,135.0,409017320.53466755,199420299.36866584,289234568.1636861,328249220.5350668
8,78,13.897435897435898,13.615384615384615,14,20,34,2,10,84.6938775510204,135.0,2670343565.021649,-135.0,45.0,135.0,45.0,515609512.5908022,550909467.7987624,497486096.96182126,153506022.90651116
2,94,13.957446808510639,13.76595744680851,20,17,22,0,10,87.24489795918367,-71.0,3675840684.489169,-45.0,45.0,-101.0,79.0,94415244.29156345,406228693.51764977,175810960.64146432,1430136675.7401307
1,37,14.432432432432432,14.027027027027026,8,20,20,0,7,91.58163265306123,-161.0,5913120671.523835,-179.0,23.0,-45.0,45.0,0.0,588651100.5710772,173265594.22961015,30607588.210059386
8,64,13.75,14.125,16,20,31,0,9,87.75510204081633,45.0,4730178600.000002,-45.0,45.0,-45.0,45.0,256324946.75094986,688186408.3489265,271847883.11949027,116376476.05326514
0,81,13.814814814814815,14.567901234567902,18,20,39,0,12,81.88775510204081,-151.0,5213059519.339962,-135.0,71.0,-161.0,45.0,528179199.1964044,417299397.36909634,762604318.5752827,1063077885.2770163
3,89,14.157303370786517,13.887640449438202,16,20,27,0,14,86.4795918367347,135.0,2775323098.5883183,45.0,135.0,-45.0,135.0,667024744.0601108,336891711.683807,566742884.5126393,688173420.816249
6,67,13.552238805970148,14.253731343283581,14,20,30,1,9,88.01020408163265,35.0,3489236329.3031945,-135.0,45.0,-79.0,45.0,179820360.10947523,759238339.5769761,375809124.20564467,444900635.653866
4,43,13.906976744186046,13.767441860465116,14,19,26,0,6,91.07142857142857,-169.0,3157062938.7575026,45.0,19.0,-71.0,169.0,310463271.1265651,425871784.50628376,177217359.37799037,450339543.21999764
8,66,13.666666666666666,13.409090909090908,10,20,33,2,10,87.24489795918367,45.0,2541697200.0000005,-135.0,45.0,135.0,45.0,445223319.41255534,516038737.97333956,395579248.67741024,287001562.8506588
4,100,14.69,14.38,15,20,26,0,6,86.73469387755102,3.0,2639286968.642506,9.0,45.0,135.0,161.0,144719397.29584166,94232655.13186282,104733988.63548464,570340478.153265
8,87,14.32183908045977,13.528735632183908,12,20,35,1,10,85.45918367346938,-135.0,3397426200.0,45.0,45.0,135.0,135.0,155427903.2015053,485072020.75596166,435578228.5775049,349775235.75617886
4,42,13.69047619047619,14.166666666666666,12,20,27,0,5,92.3469387755102,19.0,4627641655.921151,23.0,19.0,-45.0,45.0,219454013.2315314,332879216.0834507,176853350.14543474,232245475.381037
0,80,13.925,14.3875,16,20,33,1,13,82.6530612244898,35.0,5154724233.5008335,-135.0,135.0,-161.0,45.0,230813428.88232568,672896856.2405317,716674728.7390515,800364800.7946839
1,25,14.08,13.76,4,20,20,0,3,95.66326530612244,3.0,2667547003.6424212,-179.0,45.0,-45.0,175.0,0.0,230749120.0494949,44668288.71053913,217731484.8333925
8,72,14.083333333333334,13.791666666666666,12,20,35,1,11,85.71428571428571,45.0,5476665600.0,-135.0,79.0,-45.0,135.0,519299118.2169736,368591632.29458,608008315.8784285,352161431.9629918
9,62,13.82258064516129,13.82258064516129,14,20,24,0,9,87.75510204081633,75.0,2197778991.008833,45.0,-45.0,-71.0,135.0,721863519.8492945,359877196.58975184,147181290.5849655,510910722.4321932
2,83,13.325301204819278,13.831325301204819,13,20,27,1,12,85.96938775510205,-135.0,4963228200.0,-135.0,19.0,-135.0,-45.0,625248188.9251361,443664229.5379009,792597870.6632597,245951476.42566973
1,75,14.226666666666667,14.04,7,20,20,0,6,94.64285714285714,3.0,2722264680.8980875,5.0,45.0,175.0,175.0,65683254.36535697,189774563.74543604,262331110.11774826,210992890.29171374
3,88,13.988636363636363,13.818181818181818,13,20,29,0,15,86.22448979591837,-135.0,5964613200.0,-135.0,45.0,-71.0,45.0,630358734.4750155,369598551.8164551,523400969.6659155,488451878.3635489
3,108,13.981481481481481,13.953703703703704,14,20,23,0,12,85.20408163265306,-135.0,5054263200.0,67.0,59.0,-101.0,45.0,193122485.67382047,393816576.421556,572727046.5260618,1139696227.5748491
9,86,14.034883720930232,13.930232558139535,16,20,34,0,13,83.16326530612244,-135.0,4737461400.000001,45.0,59.0,161.0,45.0,666162435.104714,452346310.42896783,375109533.4520237,624936535.0750718
5,66,14.378787878787879,14.0,15,20,24,0,12,88.77551020408163,115.0,2676936154.4528823,-135.0,79.0,-45.0,45.0,375903290.496688,575705169.7110792,949830033.6993408,705727775.3429146
4,60,14.416666666666666,13.95,16,20,29,0,10,88.77551020408163,29.0,4934555226.438711,45.0,23.0,-79.0,71.0,162819192.11505088,827351316.1263745,393363801.7838499,334980257.2671031
3,175,14.405714285714286,13.851428571428572,14,20,21,0,6,89.03061224489795,135.0,1302433297.215007,7.0,5.0,-71.0,45.0,129600163.73725311,69181507.59294164,208843923.34713724,479358090.25648475
3,65,13.461538461538462,13.892307692307693,13,20,32,0,10,88.5204081632653,-135.0,7665147000.0,-135.0,45.0,-135.0,19.0,554027651.9292026,480303992.4764785,925807819.1063656,300717973.8845876
7,50,14.16,14.42,12,19,31,0,6,89.79591836734694,19.0,3907173192.695427,-135.0,135.0,-135.0,-161.0,100906646.47075555,138378475.20961228,379625949.6156392,525283710.69406873
7,60,14.466666666666667,14.083333333333334,16,20,30,0,9,88.26530612244898,29.0,7224870854.253821,-135.0,31.0,-135.0,45.0,273661742.03284633,432999551.4340715,852647564.1869826,671606866.1696388
2,90,13.333333333333334,13.488888888888889,16,20,32,1,9,85.20408163265306,19.0,2542279044.596249,-45.0,19.0,-45.0,45.0,400913450.4287813,474649290.77866614,314587159.0800343,811694857.3480768
1,39,14.025641025641026,14.794871794871796,10,19,19,0,6,91.58163265306123,29.0,5788005835.28682,-179.0,45.0,-161.0,45.0,0.0,566970019.3888702,256658432.52081597,74824588.21005939
8,56,13.875,13.714285714285714,11,20,32,0,7,90.3061224489796,135.0,2019425624.8900769,-9.0,-45.0,-135.0,83.0,162621074.02097982,187695120.107082,334526011.2396364,166159556.20874232
7,74,13.891891891891891,14.243243243243244,18,20,30,0,11,87.24489795918367,-151.0,7516637364.967995,-45.0,31.0,-135.0,-161.0,400047912.89713067,414472735.79763216,841087548.484289,413843674.4927046
1,69,14.130434782608695,14.565217391304348,6,20,20,0,4,91.58163265306123,3.0,2682398094.77762,5.0,5.0,175.0,175.0,99292253.5302504,76322961.47008659,217731484.83339247,171338307.42765027
9,78,13.64102564102564,13.653846153846153,14,20,32,1,12,84.6938775510204,45.0,4005540000.0000005,45.0,135.0,-71.0,-135.0,845064900.0000001,438109838.2963254,422137442.76604986,389915447.773782
1,42,14.30952380952381,13.80952380952381,5,20,20,0,6,93.87755102040816,-175.0,4295918491.521872,-179.0,19.0,175.0,45.0,0.0,220981194.25623757,142599013.0595129,205285905.52003112
4,58,12.96551724137931,14.827586206896552,18,17,26,0,7,89.79591836734694,29.0,4054305102.969961,23.0,23.0,-79.0,79.0,279076383.7249628,170863172.82367724,424884057.5232529,377826991.79633504
8,107,14.373831775700934,14.373831775700934,16,20,34,2,15,80.86734693877551,-109.0,3562652225.5257664,-109.0,67.0,135.0,135.0,606663432.8425548,488280335.53000176,338561306.8876959,689725598.4869345
2,97,14.391752577319588,13.690721649484535,18,20,27,1,13,82.90816326530613,-71.0,3291990048.938637,-135.0,31.0,-71.0,-45.0,443976141.4528552,583239529.8865519,532393246.0877663,568164247.0307373
7,165,14.484848484848484,14.030303030303031,20,19,19,0,9,79.33673469387756,45.0,3885373800.0000005,-79.0,101.0,-135.0,45.0,993400383.396681,410820385.6779261,114081924.31462535,677702608.7845839
9,71,13.690140845070422,13.52112676056338,16,20,33,1,12,85.96938775510205,-135.0,5145298200.000002,-135.0,135.0,-101.0,-161.0,920990034.4319704,433968686.71223116,247115026.18206987,613933787.609721
2,64,14.234375,14.09375,14,20,23,0,9,89.79591836734694,-135.0,4508053200.000001,-109.0,79.0,-135.0,81.0,164741644.80789346,523863320.0918066,730470212.969959,473808168.01083684
9,56,14.035714285714286,14.107142857142858,14,20,30,0,10,88.26530612244898,29.0,3618956905.2012815,45.0,45.0,-45.0,-161.0,462574085.27023095,261236750.87633827,287113877.9450287,386845714.5491644
7,83,14.289156626506024,13.63855421686747,18,20,21,0,8,88.5204081632653,29.0,3241812922.2467566,-71.0,19.0,-135.0,-135.0,456522077.79666495,352763059.14961225,42725994.5146367,620292285.4318036
7,94,13.52127659574468,13.893617021276595,19,18,29,0,11,83.6734693877551,-151.0,6958289632.304736,45.0,71.0,-135.0,-161.0,605308575.4274868,480468665.8031045,369189620.4895363,457410266.7534001
2,83,14.19277108433735,13.819277108433734,19,17,22,0,9,87.5,71.0,5808138788.677769,-71.0,45.0,-135.0,71.0,409780777.3595434,409745918.16235834,391908268.89291996,628647034.9181528
1,45,13.822222222222223,14.88888888888889,12,20,20,0,6,90.56122448979592,29.0,6128623021.812799,-179.0,45.0,45.0,45.0,0.0,546541516.8287486,309016993.51261145,30607588.210059386
1,59,14.254237288135593,13.847457627118644,7,20,20,0,3,89.54081632653062,19.0,2000428183.774683,-45.0,31.0,175.0,45.0,54803529.25755974,90646102.36034763,262331110.11774826,46767085.54931253
3,100,13.93,13.65,17,20,29,0,11,87.75510204081633,-135.0,6572727000.000001,45.0,45.0,-135.0,-45.0,669058342.894616,732801020.0832592,701240650.4484165,548422493.7178301
8,85,14.105882352941176,13.694117647058823,8,20,31,2,11,88.5204081632653,-5.0,4608374423.729345,-45.0,135.0,135.0,135.0,218044599.11501622,391552382.9093628,336695539.3953856,804545219.8857825
9,139,14.280575539568344,14.050359712230216,19,20,33,1,12,77.29591836734694,-135.0,6143041800.000002,45.0,59.0,-71.0,-171.0,274926106.11721444,726390888.3376617,405574141.80295867,194086922.7349389
6,69,13.014492753623188,14.0,14,20,37,0,12,84.43877551020408,19.0,3808741162.4353766,19.0,45.0,135.0,-161.0,710500253.7152922,152509599.58946437,907977899.413565,467050611.63191706
0,112,13.875,14.419642857142858,20,18,32,1,13,78.57142857142857,-135.0,5210843399.999999,45.0,135.0,-161.0,-135.0,448195420.24130446,597277319.8034966,623293645.2147242,993779374.0356748
7,74,13.567567567567568,14.35135135135135,16,20,22,0,9,83.16326530612244,-135.0,9420301800.000002,-71.0,-135.0,-135.0,45.0,145680860.91781798,473157959.984825,979531695.036746,199724278.7011772
1,53,14.30188679245283,14.18867924528302,12,20,20,0,6,88.01020408163265,29.0,4745930527.86952,-179.0,45.0,-161.0,45.0,0.0,888553330.796928,402934569.8459801,46767085.54931253
1,37,14.35135135135135,13.756756756756756,4,19,19,0,6,93.11224489795919,-3.0,4918950467.348919,-45.0,5.0,-179.0,45.0,60662422.54406433,154423435.06458285,0.0,183569516.47790712
2,98,14.03061224489796,14.357142857142858,18,18,31,1,14,81.12244897959184,65.0,5114556887.400481,-135.0,59.0,-101.0,135.0,335023756.87213135,475449496.8937928,969033377.7698029,585596003.9515649
7,54,13.814814814814815,14.185185185185185,20,16,17,0,8,90.81632653061224,87.0,4904369293.743803,-79.0,81.0,-179.0,-169.0,906442079.491262,213766509.49496135,0.0,778037620.08907
3,100,14.35,13.94,14,20,23,0,11,87.75510204081633,-109.0,2629731816.044917,-71.0,79.0,-45.0,45.0,647164922.5963066,397894555.1407023,528360403.43028665,967766255.3667794
3,119,14.159663865546218,13.941176470588236,14,19,21,0,3,86.98979591836735,87.0,1763077878.335268,-71.0,45.0,-45.0,135.0,183081441.43093255,131980712.99112673,99491443.36701372,246842810.41885164
4,85,14.070588235294117,14.070588235294117,15,20,31,0,12,84.94897959183673,19.0,3985411443.5099916,19.0,31.0,-135.0,71.0,364282018.3961209,704100216.0100327,561440887.7987257,170677992.25572735
9,70,14.471428571428572,13.928571428571429,16,20,33,0,12,86.73469387755102,-161.0,3004148053.0041294,45.0,45.0,-45.0,45.0,660340689.5102079,436878128.3051368,406023517.0213423,342237801.9880003
7,95,14.726315789473684,13.673684210526316,18,20,21,0,10,84.94897959183673,-135.0,4753046140.39268,-71.0,81.0,19.0,45.0,429320740.164066,313923122.1645614,127077737.07648827,829801533.2737377
9,55,14.163636363636364,13.4,20,17,25,0,7,89.54081632653062,71.0,3094955514.361607,-101.0,71.0,135.0,135.0,399635566.76764184,418573562.90842974,217806448.11693263,666095962.7789186
8,90,14.077777777777778,14.133333333333333,12,20,33,1,12,91.3265306122449,5.0,3693132870.142849,19.0,11.0,-45.0,135.0,313392366.33414906,572618258.1720957,391615687.7732089,410416052.0074517
2,101,14.415841584158416,13.673267326732674,16,20,33,1,14,81.37755102040816,135.0,4198584833.658912,-135.0,135.0,-79.0,45.0,292696317.1799655,702822574.3747935,1282726003.6742342,283146451.8146298
9,71,13.507042253521126,13.52112676056338,14,20,25,0,12,89.03061224489795,-135.0,4810289400.0,-135.0,-11.0,-135.0,45.0,655866204.0348716,363917690.88024104,376638335.95092314,195645334.9056478
2,79,14.924050632911392,13.670886075949367,14,20,25,0,10,86.4795918367347,135.0,3819747961.556617,-45.0,135.0,-45.0,135.0,622101443.331049,715618430.3992867,494206732.06983256,328543400.8174779
0,61,14.081967213114755,13.770491803278688,17,12,25,1,9,86.98979591836735,-135.0,4296852000.000002,45.0,71.0,-161.0,-135.0,371682900.0,345718110.820375,315795704.40334576,550733991.832722
5,42,13.833333333333334,13.595238095238095,11,20,26,0,4,93.36734693877551,93.0,1575468173.2562861,19.0,97.0,135.0,135.0,168830414.11385864,218606724.36395514,153509650.54204252,264633822.85542312
1,69,14.695652173913043,13.376811594202898,19,20,20,0,9,84.94897959183673,-135.0,15490515600.000002,-45.0,45.0,-135.0,45.0,6830895.116371616,2348921858.869363,1391155372.1781821,66596440.43294091
0,93,13.376344086021506,14.376344086021506,14,19,35,1,14,90.05102040816327,135.0,4113338741.294991,31.0,-11.0,135.0,-109.0,622967157.5757807,713138027.7908192,1216841244.4689252,430147221.9476203
2,79,13.822784810126583,13.860759493670885,19,14,22,0,9,85.45918367346938,87.0,3676344310.5586762,-135.0,31.0,45.0,71.0,280515522.87741613,415821080.0993486,521249361.6197989,278627286.17288715
0,69,13.594202898550725,13.608695652173912,14,19,35,1,13,86.4795918367347,33.0,3142689025.318878,-135.0,-11.0,135.0,45.0,575177991.5691305,517992552.04828674,453233743.78575945,806739583.2610629
3,125,14.232,13.736,20,19,24,0,12,80.35714285714286,75.0,5442900621.342226,-71.0,81.0,-79.0,45.0,607486915.6539482,787293928.1601492,455985751.9225163,1340696016.1277688
3,43,14.13953488372093,14.046511627906977,10,20,24,0,8,91.07142857142857,-135.0,2224895400.0000005,-45.0,45.0,-45.0,45.0,106004244.29632011,416839337.2045927,321174030.0095207,175755439.37822217
7,72,14.416666666666666,13.944444444444445,17,20,23,0,9,85.71428571428571,-135.0,12390532146.733782,-45.0,79.0,-135.0,45.0,352995479.0719026,571552205.3287926,1047775223.3209565,371682900.0
9,52,13.788461538461538,14.673076923076923,14,20,27,0,7,87.75510204081633,5.0,2797253642.521962,-135.0,31.0,-71.0,161.0,358908560.7325247,264156780.03785118,123418514.70017567,924386559.2493789
8,95,13.473684210526315,14.536842105263158,16,20,31,2,14,83.92857142857143,45.0,4016464200.0000024,-135.0,67.0,-79.0,135.0,403447740.16293097,589891032.6638902,795093253.8267119,528545950.11399454
5,55,14.472727272727273,13.181818181818182,14,20,20,0,7,88.5204081632653,45.0,1860755400.0000002,-45.0,45.0,-79.0,45.0,43517675.19961228,586562582.7133567,272771697.1845326,301357902.1658306
9,62,14.32258064516129,13.741935483870968,12,20,24,0,10,88.26530612244898,-135.0,2614525200.0,-135.0,-45.0,-135.0,45.0,356284757.977257,459032525.98667324,492320716.2216928,177719527.82491237
1,36,13.86111111111111,14.36111111111111,9,19,19,0,6,92.3469387755102,25.0,5235956837.091097,-179.0,45.0,-161.0,45.0,0.0,448413748.32449967,463345743.95484793,66596440.43294091
0,84,14.297619047619047,14.0,20,16,32,1,12,81.63265306122449,45.0,5236333200.0,45.0,71.0,-71.0,59.0,660135221.6835945,416793717.374802,517064267.841913,696978334.6514748
1,27,14.037037037037036,13.925925925925926,3,19,19,0,4,95.1530612244898,3.0,3723842161.563666,-45.0,5.0,-179.0,45.0,56059334.36486045,192326695.29765815,0.0,135745111.74128038
4,66,14.166666666666666,14.530303030303031,16,20,30,0,10,86.73469387755102,-135.0,5545852200.0,-135.0,31.0,-135.0,45.0,179820360.10947523,892099389.74525,781792017.4600115,334318132.0978074
3,72,13.847222222222221,14.083333333333334,16,20,25,0,10,87.75510204081633,-45.0,2832204373.441246,-109.0,5.0,-45.0,135.0,556321102.1020782,76322961.47008663,389066518.70725405,751310224.5273281
5,35,13.8,14.4,18,14,15,0,5,92.60204081632652,69.0,1618604548.8260283,-135.0,71.0,-71.0,45.0,128902514.99310356,421044772.0000599,307479754.302338,116976959.71352649
9,82,13.914634146341463,14.24390243902439,12,20,30,2,10,85.20408163265306,45.0,4755668400.000001,45.0,11.0,-71.0,161.0,590198465.393499,411517877.35499,319896024.5136242,417440526.7468684
6,73,13.753424657534246,13.616438356164384,14,20,25,1,11,89.54081632653062,45.0,6955640816.954424,45.0,45.0,-45.0,135.0,52771482.725837946,1070848575.7371844,530011116.38928103,388307966.0553811
6,80,13.75,14.0,11,20,26,1,11,87.75510204081633,-135.0,4548108600.0,-135.0,45.0,-45.0,45.0,389334428.8001237,903421414.343106,561828200.2557248,348121175.2355014
7,50,14.68,14.36,15,14,15,0,7,92.3469387755102,-135.0,6164890200.000001,-71.0,81.0,-135.0,45.0,248604120.63777077,185485370.7421841,672001007.5307937,291041387.2146595
5,58,13.775862068965518,14.517241379310345,18,19,25,0,7,88.26530612244898,29.0,2081086968.6156762,-135.0,71.0,-71.0,45.0,550552500.4362023,438008046.0642681,322858558.9854195,534919269.5434959
8,94,13.819148936170214,14.159574468085106,15,20,30,1,14,87.24489795918367,45.0,5429327400.000001,19.0,59.0,-135.0,135.0,277343539.3805695,544572548.6987587,699669003.6384804,458979774.40140665
