dark_pixel_count,avg_x,avg_y,bbox_width,bbox_height,intersection_count,loop_count,corner_count,symmetry_metric,writing_angle_global,writing_angle_tl,writing_angle_tr,writing_angle_bl,writing_angle_br,writing_magnitude_global,writing_magnitude_tl,writing_magnitude_tr,writing_magnitude_bl,writing_magnitude_br,label
687,13.509461426491994,13.496360989810771,28,28,26,0,15,0.17091836734693877,3.0,-71.0,-9.0,-45.0,169.0,251.97576719962234,347.5870979065947,186.57045862963136,268.6088076389801,205.13670462328326,3
639,13.305164319248826,13.359937402190923,28,28,21,0,16,0.14030612244897958,3.0,-79.0,169.0,169.0,71.0,226.41445861806056,291.6354125336446,203.14183824949376,210.29467996901525,200.58590372008837,2
678,13.489675516224189,13.427728613569322,28,28,23,0,12,0.0663265306122449,3.0,-135.0,9.0,135.0,45.0,209.6740213946146,225.76180569268146,219.130229955868,227.5372227333716,166.26682719653746,9
672,13.438988095238095,13.421130952380953,28,28,26,0,18,0.15816326530612246,-3.0,-71.0,9.0,-45.0,9.0,259.9546035093182,317.0494262107049,212.59086679289663,279.0210082471227,231.15711278654857,3
703,13.448079658605975,13.482219061166429,28,28,25,0,20,0.10459183673469388,5.0,-135.0,45.0,169.0,171.0,222.92760385664462,191.3983934538694,252.9061207388387,218.49886898428207,228.90703224958818,6
610,13.467213114754099,13.481967213114753,28,28,28,0,26,0.16326530612244897,-85.0,-79.0,109.0,-81.0,71.0,268.293579624021,279.5430541861627,257.1049613626674,299.48764126954535,237.03866167770863,2
685,13.424817518248176,13.36934306569343,28,28,20,0,0,0.05357142857142857,3.0,9.0,9.0,135.0,45.0,167.89675474060638,171.42480254226942,181.20160483598968,163.26671981392366,155.6938917702427,1
613,13.477977161500815,13.34094616639478,28,28,28,0,21,0.18622448979591838,3.0,-79.0,9.0,-45.0,169.0,273.882554283524,309.73103237386283,239.94655648648026,307.36001919165835,238.49260908209445,3
716,13.439944134078212,13.446927374301676,28,28,22,0,14,0.10204081632653061,5.0,-135.0,71.0,-81.0,169.0,232.05308159965708,187.36659176220587,255.32628693547278,291.22525270283296,194.29419499811664,5
640,13.434375,13.371875,28,28,27,0,22,0.20408163265306123,-85.0,-71.0,81.0,109.0,45.0,283.99251431952416,249.82570215189622,337.7753107391349,296.4681646570512,251.90087973001437,5
653,13.47166921898928,13.433384379785604,28,28,23,0,17,0.125,87.0,71.0,83.0,135.0,-109.0,255.46559730341664,279.9824097402025,262.2629367083994,284.092368274513,195.5246744905517,7
663,13.318250377073907,13.416289592760181,28,28,29,1,23,0.16581632653061223,87.0,-45.0,11.0,171.0,-81.0,302.32595183354886,282.54316156877644,323.16348955083157,279.9653072814988,323.6318489330887,5
685,13.464233576642336,13.459854014598541,28,28,23,0,12,0.15051020408163265,-177.0,7.0,-45.0,135.0,71.0,227.8432810968922,265.21467103291553,219.15292967007224,192.96696938948634,234.0385542950948,2
676,13.482248520710058,13.399408284023668,28,28,26,0,18,0.18877551020408162,87.0,-79.0,135.0,-135.0,171.0,196.97075158034002,217.79494842554973,205.13670462328326,205.9958358424867,158.95551743004043,7
602,13.284053156146179,13.485049833887043,28,28,23,0,21,0.25510204081632654,87.0,-135.0,45.0,-71.0,79.0,234.74153645732187,224.38041787544216,229.2050953131757,222.9990300582028,262.38160258246694,6
639,13.35054773082942,13.449139280125195,28,28,32,0,24,0.21173469387755103,11.0,-161.0,81.0,171.0,45.0,245.28392012926983,259.30971556903864,270.46712572366624,241.09061255558447,210.26822666878988,8
576,13.4375,13.512152777777779,28,28,25,0,26,0.18877551020408162,87.0,-71.0,79.0,135.0,83.0,267.8713265286849,251.97343931716082,295.8319863862969,245.17333783333754,278.50654257794446,8
677,13.44165435745938,13.336779911373707,28,28,29,0,16,0.13010204081632654,-177.0,19.0,19.0,-45.0,169.0,244.03070608641005,267.7947920913698,271.55201038998206,231.25738128207865,205.51864058220963,4
665,13.479699248120301,13.493233082706768,28,28,26,0,14,0.10459183673469388,3.0,-135.0,9.0,45.0,45.0,217.66841223688473,245.94677125170784,219.130229955868,236.04804569741552,169.54860204254751,4
690,13.41304347826087,13.373913043478261,28,28,27,0,14,0.1326530612244898,3.0,23.0,135.0,161.0,45.0,216.79299197014709,243.36891696443013,183.57035124701758,218.36388060784276,221.86881906129787,9
627,13.393939393939394,13.484848484848484,28,28,22,0,15,0.16581632653061223,87.0,-101.0,9.0,-81.0,79.0,275.4090081643809,300.5241528777635,245.8281053776403,252.72346616281425,302.56030823930564,2
699,13.450643776824034,13.429184549356224,28,28,27,1,10,0.13010204081632654,3.0,9.0,9.0,83.0,135.0,224.62580554526517,220.65447017622375,183.57035124701758,306.5276062655106,187.75079449230884,9
693,13.357864357864358,13.434343434343434,28,28,29,0,21,0.125,13.0,-135.0,169.0,169.0,-169.0,217.10110245992354,174.0165206657315,273.31228743863926,224.33431158852108,196.74129014680236,8
678,13.359882005899705,13.35103244837758,28,28,27,0,12,0.14285714285714285,3.0,9.0,83.0,149.0,19.0,206.51809244052262,215.13470805777771,225.518684794035,219.34916432546564,166.06981258481207,7
738,13.449864498644986,13.467479674796747,28,28,20,0,5,0.061224489795918366,3.0,45.0,9.0,135.0,45.0,160.78132620024647,151.2398369832431,181.20160483598968,150.48981013758964,160.1940528441634,1
730,13.487671232876712,13.497260273972604,28,28,20,0,5,0.04591836734693878,3.0,-135.0,9.0,135.0,169.0,162.5166929682702,155.6938917702427,169.3394941662977,164.0167466595771,161.0166392769633,1
690,13.476811594202898,13.482608695652173,28,28,22,0,12,0.14285714285714285,87.0,-79.0,7.0,135.0,45.0,211.29426432374336,221.23745808971194,239.94655648648026,211.65344116986975,172.3396015489115,7
719,13.495132127955493,13.515994436717664,28,28,20,0,5,0.04846938775510204,3.0,9.0,9.0,135.0,169.0,163.659873133537,160.26661243130985,169.3394941662977,164.0167466595771,161.0166392769633,1
589,13.254668930390492,13.32937181663837,28,28,36,0,23,0.16581632653061223,87.0,19.0,81.0,169.0,45.0,248.71874557545524,227.45308484520243,270.46712572366624,248.1265589726983,248.8282127602541,0
698,13.40974212034384,13.38968481375358,28,28,25,0,16,0.09693877551020408,3.0,9.0,135.0,-45.0,45.0,201.2197264519338,210.24630691091758,185.0704049383245,217.47601055325228,192.0861834052409,9
606,13.37953795379538,13.407590759075907,28,28,34,0,24,0.14285714285714285,5.0,19.0,19.0,-71.0,171.0,226.09273150000539,212.5908667928967,225.1304447210956,222.24900321254935,244.40061127347983,0
620,13.245161290322581,13.34032258064516,28,28,32,0,21,0.20918367346938777,3.0,19.0,9.0,-79.0,171.0,230.3708061473219,197.72864874059096,245.19674440605436,240.81524920620126,237.742582236441,0
726,13.431129476584022,13.400826446280991,28,28,20,0,6,0.08673469387755102,3.0,45.0,9.0,-45.0,45.0,167.9791408211007,152.73989067455,183.57035124701758,164.76677350523056,170.8395478576046,1
666,13.447447447447447,13.345345345345345,28,28,25,0,17,0.12244897959183673,87.0,-81.0,81.0,-135.0,45.0,217.65814265469558,225.20300430824207,255.5346148553906,192.96470261830973,196.93024883683984,7
653,13.448698315467075,13.411944869831547,28,28,31,0,25,0.14540816326530612,3.0,45.0,7.0,-45.0,-169.0,249.66578703283412,268.6813672261266,229.53839322117415,272.4315014543938,228.01188622964185,2
648,13.46141975308642,13.337962962962964,28,28,31,0,21,0.20408163265306123,3.0,7.0,9.0,169.0,45.0,234.15011153644204,200.89175771253346,259.6850824211217,251.2483789568882,224.77522705522495,8
633,13.44391785150079,13.350710900473933,28,28,36,0,27,0.22704081632653061,87.0,-71.0,9.0,161.0,-169.0,269.4131399530331,278.11329331082567,250.40082603870744,278.50654257794446,270.6318978846549,2
678,13.529498525073747,13.358407079646017,28,28,26,1,18,0.15816326530612246,87.0,-71.0,135.0,169.0,169.0,259.99127328105743,304.1095149450421,170.0169614248047,351.7938025571004,214.0448141972825,3
710,13.467605633802817,13.476056338028169,28,28,20,0,9,0.09183673469387756,3.0,-71.0,9.0,135.0,169.0,201.1420586290304,259.7974441811762,183.57035124701758,188.15691698028402,173.04352210764387,3
657,13.342465753424657,13.365296803652969,28,28,30,0,23,0.13010204081632654,3.0,9.0,79.0,169.0,169.0,243.17612530263168,230.40708594089512,270.9135653480512,215.4964948304917,255.88735509108875,8
672,13.366071428571429,13.446428571428571,28,28,26,0,15,0.12244897959183673,3.0,9.0,7.0,-45.0,45.0,198.0253040437673,227.5918999054823,216.5765621976391,177.31844469795388,170.61430937399393,9
645,13.443410852713178,13.43720930232558,28,28,29,0,17,0.2066326530612245,3.0,9.0,45.0,169.0,83.0,241.87780448064112,230.33452635374866,214.85479240205632,231.03844691248102,291.2834522542785,6
635,13.38740157480315,13.475590551181103,28,28,30,0,19,0.14030612244897958,-175.0,45.0,169.0,169.0,83.0,244.88750053068964,271.8654241045985,235.40784884780976,260.97680819251076,211.29992097783958,4
679,13.43298969072165,13.441826215022092,28,28,22,0,16,0.125,85.0,-71.0,109.0,-79.0,-101.0,249.21962316465485,264.63550980326784,176.6749904618436,310.2525821133861,245.31541028012194,3
672,13.398809523809524,13.40922619047619,28,28,34,0,25,0.15306122448979592,87.0,-79.0,135.0,135.0,45.0,247.20698859778992,255.27713392104317,284.8665816492153,198.71196999154304,249.97226882935828,9
614,13.345276872964169,13.413680781758957,28,28,32,0,28,0.16326530612244897,87.0,-79.0,79.0,-45.0,169.0,268.10002628034545,272.58143792785523,332.4454791620692,237.78868852336203,229.5844995080952,8
679,13.403534609720177,13.362297496318115,28,28,24,0,18,0.15051020408163265,87.0,45.0,135.0,-71.0,171.0,243.0483415064181,298.8038698970253,188.70187329252417,272.8467828888797,211.84083994724324,3
571,13.154115586690018,13.297723292469351,28,28,31,0,23,0.18112244897959184,5.0,19.0,9.0,-79.0,171.0,236.9150825569671,193.49579509436555,277.5814208784379,248.90882826908845,227.67428598597664,0
641,13.29641185647426,13.399375975039002,28,28,33,0,20,0.16071428571428573,3.0,19.0,9.0,171.0,45.0,232.04683997831188,205.88673146893672,242.94666386909404,231.13292625749975,248.221038317717,0
622,13.30064308681672,13.47427652733119,28,28,26,0,16,0.15816326530612246,169.0,-79.0,-7.0,135.0,45.0,231.94046235785171,266.1317368107342,222.99903005820278,202.23185654202015,236.39922602044976,9
669,13.500747384155456,13.348281016442451,28,28,32,0,26,0.17091836734693877,-175.0,-71.0,79.0,169.0,169.0,237.72444233965433,225.99913744081655,262.02560496026433,260.80898930401355,202.06403765352297,8
602,13.294019933554818,13.365448504983389,28,28,22,0,16,0.12244897959183673,87.0,19.0,135.0,-79.0,81.0,233.21459665079348,196.27470133620508,247.545130971874,216.5765621976391,272.46199209745566,6
619,13.248788368336026,13.29886914378029,28,28,25,0,19,0.19642857142857142,3.0,9.0,79.0,-71.0,45.0,266.69299995543315,252.72346616281428,318.87725365232916,261.251391585562,233.91988842102728,5
602,13.322259136212624,13.300664451827242,28,28,24,1,17,0.18877551020408162,85.0,-79.0,109.0,-79.0,161.0,246.21327416069585,269.13489092085655,223.74905690385626,250.37890628083517,241.5902425372355,2
721,13.486823855755894,13.435506241331485,28,28,24,0,10,0.08928571428571429,3.0,-135.0,135.0,161.0,169.0,211.1180891949773,180.37901840318975,229.29957465819442,214.79484104293596,219.998922675589,6
723,13.491009681881051,13.452282157676349,28,28,20,0,4,0.04336734693877551,3.0,-135.0,9.0,135.0,169.0,162.73386614820046,153.48991752020342,162.63535884233778,171.42480254226942,163.3853856879912,1
702,13.41025641025641,13.401709401709402,28,28,29,0,18,0.14285714285714285,3.0,-135.0,83.0,135.0,45.0,227.2159480861503,234.6699152666807,228.90703224958818,215.40279544180498,229.88404938652724,9
591,13.39932318104907,13.309644670050762,28,28,31,0,22,0.17091836734693877,5.0,19.0,135.0,-79.0,71.0,226.5662522286948,190.66045987274038,227.74457880194655,258.6856305628087,229.17433967728354,0
653,13.431852986217457,13.491577335375192,28,28,32,0,19,0.21173469387755103,9.0,9.0,-9.0,135.0,169.0,227.46807268498253,220.51161777310733,219.78351068532612,177.42501730749703,292.15214497399944,8
710,13.477464788732394,13.483098591549295,28,28,20,0,5,0.04081632653061224,3.0,9.0,9.0,135.0,45.0,164.3093740019095,181.20160483598968,171.42480254226942,153.48991752020342,151.12117110917555,1
709,13.407616361071932,13.492242595204514,28,28,25,0,13,0.08928571428571429,87.0,9.0,9.0,135.0,45.0,208.4931902242732,209.49628006526413,219.9286298596191,230.8268616060587,173.72098936615086,7
599,13.37228714524207,13.49415692821369,28,28,33,0,23,0.14540816326530612,5.0,19.0,-7.0,-79.0,71.0,237.17344877714456,216.4677228169194,261.313628479844,241.73810413453128,229.17433967728354,0
711,13.433192686357243,13.438818565400844,28,28,25,0,15,0.15051020408163265,3.0,9.0,7.0,-31.0,45.0,211.20228957581432,215.76606902936356,236.36925034088955,221.63727646367408,171.03656246933002,7
611,13.409165302782323,13.250409165302782,28,28,27,0,19,0.2372448979591837,87.0,19.0,135.0,-79.0,79.0,230.24024199781292,231.83458004505556,210.44989062948636,240.81524920620126,237.86124811050854,6
637,13.474097331240188,13.461538461538462,28,28,31,0,18,0.11989795918367346,9.0,9.0,169.0,-45.0,45.0,222.02376472893863,261.1730428479041,247.7163991418866,198.48673150793232,180.7188854180315,4
675,13.395555555555555,13.364444444444445,28,28,16,0,13,0.1913265306122449,87.0,-81.0,-45.0,-45.0,71.0,239.67093565534617,252.58061375969788,208.13681200589707,248.90077234740053,249.0655445083892,2
705,13.394326241134753,13.436879432624114,28,28,20,0,12,0.13010204081632654,-177.0,-135.0,9.0,135.0,45.0,177.7378032180343,167.88554676191194,202.88662408632288,160.26661243130988,179.9124295925925,1
668,13.39820359281437,13.389221556886227,28,28,22,0,17,0.17346938775510204,-81.0,-71.0,135.0,-59.0,-71.0,263.02431341115494,295.20140537104294,168.2795759853627,291.2600456815616,297.35622660665257,3
652,13.401840490797547,13.360429447852761,28,28,28,0,17,0.22959183673469388,11.0,9.0,9.0,161.0,67.0,241.91025130245336,212.16861369756055,311.2068995361209,253.19487227257997,191.07061970355207,4
637,13.485086342229199,13.425431711145997,28,28,29,0,22,0.05357142857142857,3.0,7.0,9.0,169.0,169.0,225.1378197280291,243.60221136972876,228.03833952986724,218.59412828563282,210.3165997268875,8
692,13.36271676300578,13.446531791907514,28,28,37,0,24,0.1326530612244898,3.0,19.0,9.0,169.0,45.0,270.44937580504563,226.99455195629307,370.1949720852579,251.75606486022713,232.85191431840428,4
680,13.420588235294117,13.354411764705882,28,28,23,0,13,0.15816326530612246,-3.0,-71.0,81.0,-45.0,135.0,219.42796553395735,249.72335878020047,265.9435580770287,175.05627089646913,186.98867438213097,9
663,13.346907993966818,13.478129713423831,28,28,22,0,19,0.13010204081632654,87.0,-79.0,83.0,135.0,45.0,246.2747399911082,292.8076924746342,241.44661017778716,261.01887713659534,189.825780175416,7
578,13.27508650519031,13.27681660899654,28,28,32,0,19,0.11224489795918367,87.0,19.0,-9.0,-79.0,81.0,245.91988513648633,231.5430860883114,203.18293534223548,280.5596085031794,268.393910612219,0
695,13.477697841726618,13.4431654676259,28,28,23,0,10,0.11479591836734694,-3.0,9.0,9.0,135.0,171.0,237.27569310726273,283.03089018091396,207.38678516024362,267.45147579501264,191.2336212928808,7
662,13.445619335347432,13.392749244712991,28,28,27,0,12,0.17346938775510204,87.0,-79.0,83.0,135.0,19.0,214.66351521154985,242.65516991234992,225.518684794035,224.41039355500232,166.06981258481207,7
618,13.302588996763754,13.266990291262136,28,28,31,0,20,0.20408163265306123,85.0,45.0,-9.0,-71.0,81.0,292.8221136216202,287.6255305998534,237.03866167770863,350.37406007012225,296.2502021387964,3
675,13.324444444444444,13.388148148148149,28,28,21,0,16,0.18112244897959184,87.0,9.0,-45.0,-45.0,71.0,241.40649741245292,286.1277436797231,216.34100102116392,244.68482926486803,218.4724156840567,2
723,13.431535269709544,13.50207468879668,28,28,20,0,2,0.07908163265306123,3.0,-135.0,135.0,-45.0,169.0,160.84065913728023,150.48981013758964,158.0626381812706,163.3853856879912,171.42480254226942,1
629,13.395866454689983,13.492845786963434,28,28,26,0,22,0.16071428571428573,3.0,-101.0,7.0,-71.0,79.0,303.10814974480894,320.9814350586646,284.53094387222086,324.6393567130897,282.2808633352605,3
695,13.410071942446043,13.39568345323741,28,28,22,0,15,0.14030612244897958,3.0,9.0,79.0,135.0,171.0,243.081645957613,210.2221203818688,299.3712421666544,255.44091546670387,207.29230581522486,5
666,13.3003003003003,13.584084084084084,28,28,38,3,27,0.1989795918367347,3.0,9.0,9.0,-45.0,135.0,281.0106610556573,276.642435342747,376.9092382070715,191.1149554188132,279.3760152539975,4
722,13.470914127423823,13.490304709141274,28,28,20,0,9,0.1326530612244898,3.0,-135.0,9.0,169.0,45.0,176.26080267018796,170.14772056339666,170.03132146050567,194.6098754839096,170.2542931729398,1
629,13.337042925278219,13.349761526232115,28,28,26,0,22,0.21683673469387754,87.0,-71.0,79.0,-59.0,45.0,288.50236000838504,254.22351985412118,324.2944805040685,316.8864246213762,258.60501505397434,5
612,13.362745098039216,13.43954248366013,28,28,40,0,30,0.23979591836734693,5.0,-135.0,9.0,-45.0,19.0,277.42377562462445,239.50493416126378,333.2174257655949,265.26304409101317,271.7096984806257,0
619,13.323101777059774,13.382875605815832,28,28,29,0,24,0.1760204081632653,87.0,-81.0,79.0,-59.0,169.0,297.7915296374732,310.0175171364276,336.9066180194139,301.1766536508897,243.06532974316158,5
636,13.306603773584905,13.39937106918239,28,28,17,0,13,0.20408163265306123,87.0,71.0,-45.0,135.0,81.0,219.60011270187943,265.26304409101317,187.83318057280314,215.71346673341856,209.59075941028289,2
601,13.286189683860233,13.256239600665557,28,28,25,0,25,0.21683673469387754,-93.0,-79.0,109.0,-81.0,71.0,245.7598312330886,284.50902411434856,241.4927164647082,262.0538288321496,194.983755521148,2
651,13.380952380952381,13.345622119815669,28,28,20,0,16,0.20153061224489796,3.0,19.0,-67.0,-71.0,45.0,245.5719528179641,188.07051232093826,256.354934517014,321.8531745058941,216.00918992801007,5
611,13.381342062193125,13.360065466448445,28,28,31,0,23,0.11479591836734694,3.0,-79.0,81.0,169.0,169.0,273.0340201320078,304.50276421216097,321.6876223885735,236.99255539078752,228.9531385365093,8
734,13.475476839237057,13.419618528610354,28,28,20,0,6,0.07653061224489796,3.0,-135.0,9.0,135.0,45.0,164.7255804649834,154.23994436585687,181.20160483598968,163.26671981392366,160.1940528441634,1
623,13.245585874799358,13.508828250401285,28,28,25,0,22,0.1556122448979592,87.0,-45.0,-71.0,-59.0,79.0,285.82945968329443,249.37217845716626,299.89279190617765,290.15727860021,303.8955897696239,5
648,13.367283950617283,13.367283950617283,28,28,21,0,14,0.17346938775510204,87.0,-81.0,81.0,135.0,19.0,207.01618967642682,196.1341157042653,232.49239431686684,226.9920745261206,172.44617415845468,7
660,13.360606060606061,13.413636363636364,28,28,30,0,18,0.08673469387755102,3.0,19.0,149.0,-71.0,169.0,239.74053817456914,251.05637353934216,266.66861843730135,205.28033698273163,235.95682373890133,4
694,13.37608069164265,13.360230547550433,28,28,26,0,20,0.11224489795918367,3.0,9.0,7.0,135.0,161.0,195.73491575238975,181.20160483598968,228.20311169085585,163.26671981392366,210.26822666878982,8
616,13.313311688311689,13.537337662337663,28,28,33,0,21,0.24489795918367346,87.0,-169.0,-79.0,161.0,-79.0,244.5122921187799,283.8270233134885,213.41423318202857,232.53850060378792,248.26941137581466,6
648,13.459876543209877,13.353395061728396,28,28,31,0,24,0.05612244897959184,85.0,-71.0,-45.0,-79.0,81.0,223.7078638636091,208.13681200589707,222.57677696286675,227.45308484520243,236.66478164047018,0
668,13.35179640718563,13.471556886227544,28,28,27,0,13,0.1836734693877551,3.0,7.0,-45.0,169.0,81.0,223.747233221521,175.85467080022025,241.2077916148074,208.84073256462943,269.0857379064269,6
663,13.413273001508296,13.374057315233786,28,28,28,0,16,0.14540816326530612,3.0,7.0,9.0,-45.0,45.0,224.07481198275536,272.64691344465666,262.89429767998524,187.09524699167412,173.66278981470535,4
678,13.348082595870206,13.337758112094395,28,28,28,0,16,0.17857142857142858,-3.0,19.0,-45.0,169.0,171.0,229.8981613224699,199.7776773229894,211.77003216777166,215.54486788858938,292.5000679105292,6
660,13.32121212121212,13.52878787878788,28,28,25,0,13,0.16326530612244897,3.0,-135.0,-109.0,-79.0,169.0,244.11309216690435,184.76455094587936,271.0791174653718,226.19841882371853,294.41028143264776,6
689,13.425253991291727,13.358490566037736,28,28,24,0,9,0.18112244897959184,3.0,-79.0,81.0,-135.0,169.0,186.6380424774361,229.26478167946578,224.2156457144535,153.38412486699227,139.68761764883274,7
718,13.47632311977716,13.42200557103064,28,28,20,0,12,0.11224489795918367,3.0,67.0,9.0,135.0,45.0,213.5972411873093,269.13184419334794,228.03833952986724,187.83318057280314,169.3856004532188,7
698,13.445558739255015,13.422636103151863,28,28,26,0,13,0.12755102040816327,3.0,-71.0,9.0,135.0,171.0,197.73872333369712,236.2425285451341,196.9786218949375,175.92496361619013,181.8087792785267,9
628,13.444267515923567,13.273885350318471,28,28,22,0,11,0.12244897959183673,87.0,45.0,9.0,135.0,59.0,256.34284125248956,291.00178479088225,239.94655648648026,206.39942656645508,288.02359716614063,2
727,13.486932599724897,13.473177441540578,28,28,20,0,6,0.07397959183673469,-3.0,9.0,-45.0,-45.0,169.0,164.78491340201717,160.26661243130985,161.0627455638844,166.385493070605,171.42480254226942,1
609,13.313628899835797,13.371100164203613,28,28,28,0,17,0.1760204081632653,3.0,-99.0,7.0,169.0,45.0,241.89613936651074,234.88306048576703,263.5256586515712,258.4531161138421,210.7227222148627,9
646,13.507739938080496,13.36687306501548,28,28,31,0,23,0.05612244897959184,3.0,71.0,9.0,-45.0,169.0,232.55664050057453,255.98105447977554,221.78064383029218,250.40082603870746,202.06403765352297,8
591,13.302876480541455,13.302876480541455,28,28,30,0,22,0.11479591836734694,85.0,45.0,81.0,-45.0,81.0,242.29716300072153,230.76887271360917,216.63476174908462,253.08525293552827,268.69976460466404,0
626,13.28594249201278,13.28594249201278,28,28,25,0,21,0.20408163265306123,87.0,-79.0,9.0,-81.0,71.0,246.07551171888153,268.824219629243,228.08444581678827,283.50151633434774,203.89186509514727,2
719,13.485396383866481,13.47009735744089,28,28,20,0,3,0.03826530612244898,3.0,-135.0,9.0,135.0,169.0,160.24847253452322,153.48991752020342,155.06253079865678,171.42480254226942,161.0166392769633,1
717,13.418410041841005,13.443514644351465,28,28,20,0,3,0.08418367346938775,3.0,-135.0,9.0,-45.0,169.0,162.1416795454435,150.48981013758964,163.26671981392366,163.3853856879912,171.42480254226942,1
663,13.355957767722474,13.333333333333334,28,28,27,0,25,0.1760204081632653,3.0,-101.0,79.0,-45.0,45.0,235.43808200912076,251.57310597969698,248.85466606047947,228.10232823182406,213.22222776448257,9
613,13.238172920065253,13.479608482871125,28,28,21,0,14,0.17091836734693877,3.0,-79.0,9.0,169.0,71.0,235.04203411425175,282.4940085543468,226.58439212548143,211.79473366032215,219.29500211685664,2
682,13.394428152492669,13.448680351906159,28,28,33,0,22,0.1377551020408163,3.0,-135.0,-101.0,161.0,81.0,245.00665233042864,203.21213106546372,279.6967049339697,257.77260212782653,239.34517119445454,6
634,13.260252365930599,13.383280757097792,28,28,29,0,20,0.17346938775510204,87.0,-135.0,45.0,169.0,81.0,233.1167702596852,181.66592687541035,247.09160727714405,247.51938453016118,256.1901623560253,6
711,13.465541490857946,13.416315049226442,28,28,25,0,22,0.14540816326530612,-3.0,11.0,-45.0,-45.0,45.0,231.2755211788653,278.0399537673472,181.5754848732281,240.7081616331564,224.77848444172938,7
618,13.406148867313917,13.328478964401295,28,28,22,0,25,0.23469387755102042,87.0,-71.0,81.0,-71.0,83.0,294.2871016720648,276.49379378911925,269.2996630818452,325.090613636643,306.26433618065175,5
721,13.436893203883495,13.447988904299583,28,28,20,0,2,0.06887755102040816,3.0,9.0,9.0,135.0,45.0,163.99369351611656,161.0166392769633,192.47846082101677,150.48981013758964,151.98986382889655,1
635,13.291338582677165,13.492913385826771,28,28,26,0,19,0.18112244897959184,3.0,45.0,7.0,-81.0,169.0,267.5923158146312,301.2288533928279,209.47209353621534,308.4449038579742,251.22341247150737,3
609,13.200328407224958,13.428571428571429,28,28,33,0,16,0.1913265306122449,5.0,-79.0,9.0,-71.0,23.0,259.5918783400989,232.65716647785547,311.63623670180203,255.6540606857901,238.42004949494793,4
651,13.416282642089094,13.439324116743471,28,28,30,0,11,0.10459183673469388,3.0,19.0,7.0,-79.0,169.0,237.60681390366963,249.93728395561874,285.6400150675855,185.12664202309918,229.72331456837506,4
688,13.5,13.406976744186046,28,28,31,0,12,0.18877551020408162,175.0,9.0,9.0,-45.0,45.0,217.58784983872562,306.3910579764073,196.920422343492,193.03726220545622,174.00265682954713,4
671,13.390461997019374,13.502235469448584,28,28,24,0,11,0.16581632653061223,3.0,-79.0,9.0,-45.0,169.0,198.40655908793923,202.53062646412025,201.38657039501598,205.50732727401723,184.2017122186035,7
687,13.483260553129549,13.41193595342067,28,28,24,0,12,0.125,3.0,19.0,83.0,-45.0,45.0,242.259059524813,213.32880037402572,280.2980902259955,240.96467071616098,234.44467678307,9
690,13.389855072463767,13.459420289855073,28,28,23,0,13,0.11734693877551021,3.0,9.0,-9.0,-45.0,171.0,197.15862999546457,228.90703224958824,200.68264983628364,174.42490992488322,184.6199279711031,9
640,13.3,13.4859375,28,28,35,0,22,0.12244897959183673,5.0,19.0,19.0,-79.0,81.0,239.695122184395,234.90724701481582,255.72357354542805,234.83695419884592,233.31271397849017,0
651,13.394777265745008,13.494623655913978,28,28,28,0,14,0.21173469387755103,-3.0,9.0,-9.0,135.0,161.0,229.43894751880615,272.64769340098866,209.63686569720397,196.8599560208699,238.611274956162,4
638,13.33385579937304,13.382445141065832,28,28,27,0,15,0.18877551020408162,3.0,-135.0,135.0,169.0,161.0,233.91133719167536,202.7195851541577,269.3488160962748,193.97851451232367,269.5984330039452,6
607,13.243822075782537,13.308072487644152,28,28,31,0,20,0.21683673469387754,3.0,19.0,-9.0,-71.0,169.0,239.89415546753864,197.72864874059096,249.0655445083892,263.1316294281204,249.650799193054,0
696,13.47844827586207,13.525862068965518,28,28,30,0,21,0.12755102040816327,3.0,-135.0,9.0,-135.0,45.0,232.4370362300017,234.6699152666807,251.5972925087458,237.36317804152148,206.1177591030588,9
580,13.191379310344828,13.479310344827587,28,28,34,0,20,0.2857142857142857,87.0,19.0,-45.0,171.0,83.0,217.73561548851598,183.08763182905943,222.6349765143122,250.88354545666562,214.3363081540266,0
630,13.27936507936508,13.36984126984127,28,28,30,0,28,0.14795918367346939,11.0,-101.0,83.0,-45.0,-45.0,254.73218699079555,224.49908374950965,306.26433618065175,218.54497527120319,269.6203527618175,8
598,13.306020066889632,13.267558528428093,28,28,25,0,28,0.15306122448979592,5.0,83.0,81.0,-59.0,-83.0,309.3810907659149,280.94558180494226,334.44034553585874,318.12418007916716,304.01425564369146,5
682,13.456011730205278,13.480938416422287,28,28,21,0,15,0.19387755102040816,87.0,-135.0,81.0,-71.0,169.0,241.94923068219927,220.34861618377863,296.92993616847997,272.27076663624166,178.24760374029694,5
679,13.410898379970545,13.394698085419735,28,28,24,0,19,0.14540816326530612,87.0,-71.0,-9.0,-45.0,45.0,227.6975341185202,248.22330508889357,203.68275721889745,224.9180794583413,233.9659947079483,9
680,13.444117647058823,13.379411764705882,28,28,20,0,9,0.1326530612244898,-3.0,-135.0,-45.0,-45.0,169.0,180.71485745718755,172.16273612339845,181.4245765484238,177.66234905563212,191.6097681012958,1
559,13.420393559928444,13.216457960644007,28,28,33,0,24,0.11479591836734694,87.0,-71.0,83.0,-45.0,45.0,223.6303910297887,209.97673271204573,284.0021181673416,186.8861391154243,213.65657412434305,0
